0.66,0.31,0.0
0.6600170008500426,0.3100170008500425,1.5000750037501874e-05
0.6600340017000851,0.310034001700085,3.000150007500375e-05
0.6600510025501275,0.3100510025501275,4.5002250112505624e-05
0.66006800340017,0.31006800340017,6.00030001500075e-05
0.6600850042502125,0.3100850042502125,7.500375018750938e-05
0.6601020051002551,0.310102005100255,9.000450022501125e-05
0.6601190059502976,0.3101190059502975,0.00010500525026251312
0.66013600680034,0.31013600680034004,0.000120006000300015
0.6601530076503825,0.3101530076503825,0.00013500675033751688
0.6601700085004251,0.31017000850042503,0.00015000750037501875
0.6601870093504676,0.3101870093504675,0.00016500825041252062
0.66020401020051,0.31020401020051,0.0001800090004500225
0.6602210110505525,0.31022101105055255,0.00019500975048752437
0.6602380119005951,0.310238011900595,0.00021001050052502624
0.6602550127506376,0.31025501275063755,0.00022501125056252811
0.6602720136006801,0.31027201360068,0.00024001200060003
0.6602890144507225,0.31028901445072254,0.0002550127506375319
0.660306015300765,0.310306015300765,0.00027001350067503376
0.6603230161508076,0.31032301615080754,0.00028501425071253563
0.6603400170008501,0.31034001700085007,0.0003000150007500375
0.6603570178508926,0.31035701785089254,0.0003150157507875394
0.660374018700935,0.31037401870093506,0.00033001650082504125
0.6603910195509776,0.31039101955097753,0.0003450172508625431
0.6604080204010201,0.31040802040102006,0.000360018000900045
0.6604250212510626,0.3104250212510625,0.00037501875093754687
0.6604420221011051,0.31044202210110505,0.00039001950097504874
0.6604590229511476,0.3104590229511476,0.0004050202510125506
0.6604760238011901,0.31047602380119005,0.0004200210010500525
0.6604930246512326,0.3104930246512326,0.00043502175108755436
0.6605100255012751,0.31051002550127504,0.00045002250112505623
0.6605270263513175,0.31052702635131757,0.0004650232511625581
0.6605440272013601,0.31054402720136004,0.00048002400120006
0.6605610280514026,0.31056102805140257,0.0004950247512375619
0.6605780289014451,0.3105780289014451,0.0005100255012750638
0.6605950297514877,0.31059502975148756,0.0005250262513125656
0.6606120306015301,0.3106120306015301,0.0005400270013500675
0.6606290314515726,0.31062903145157256,0.0005550277513875694
0.6606460323016151,0.3106460323016151,0.0005700285014250713
0.6606630331516576,0.3106630331516576,0.0005850292514625731
0.6606800340017002,0.3106800340017001,0.000600030001500075
